Date;ObjetID;PortfolioID;TribuID;Budget_Initial_EUR;Budget_Engage_EUR;Budget_Consomme_EUR;Reste_A_Faire_EUR
2025-03-01;DMND0000017;PF08;T01;50661,92;49466,38;45951,73;4710,19
2025-04-01;DMND0000017;PF08;T01;59804,63;53637,56;54244,42;5560,21
2025-05-01;DMND0000017;PF08;T01;41204,41;40240,34;37373,51;3830,90
2025-06-01;DMND0000017;PF08;T01;56287,89;52778,43;51054,64;5233,25
2025-07-01;DMND0000017;PF08;T01;50201,90;48008,96;45534,48;4667,42
2025-08-01;DMND0000017;PF08;T01;19613,20;19321,30;17789,70;1823,50
2025-09-01;DMND0000017;PF08;T01;50012,02;51816,03;45362,25;4649,77
2025-10-01;DMND0000017;PF08;T01;57452,00;55315,99;52110,52;5341,48
2025-11-01;DMND0000017;PF08;T01;39732,49;35513,53;36038,44;3694,05
2025-12-01;DMND0000017;PF08;T01;36421,98;37390,78;33035,72;3386,26
2026-01-01;DMND0000017;PF08;T01;43961,40;44646,04;39874,18;4087,22
2026-02-01;DMND0000017;PF08;T01;46160,04;46534,53;41868,40;4291,64
2026-03-01;DMND0000017;PF08;T01;60857,76;55219,90;55199,63;5658,13
2026-04-01;DMND0000017;PF08;T01;60608,55;55488,00;54973,59;5634,96
2026-05-01;DMND0000017;PF08;T01;46111,23;46137,45;41824,13;4287,10
2026-06-01;DMND0000017;PF08;T01;53428,36;47967,41;48460,97;4967,39
2026-07-01;DMND0000017;PF08;T01;55262,63;56684,26;50124,70;5137,93
2026-08-01;DMND0000017;PF08;T01;20105,87;19241,22;18236,57;1869,30
2026-09-01;DMND0000017;PF08;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000017;PF08;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000017;PF08;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000018;PF11;T02;8474,18;7601,50;10317,73;0,00
2025-02-01;DMND0000018;PF11;T02;6457,62;5987,95;7862,47;0,00
2025-03-01;DMND0000018;PF11;T02;11202,02;10455,47;13639,01;0,00
2025-04-01;DMND0000018;PF11;T02;9434,04;9842,90;11486,40;0,00
2025-05-01;DMND0000018;PF11;T02;6998,27;7416,85;8520,74;0,00
2025-06-01;DMND0000018;PF11;T02;8326,53;8475,27;10137,96;0,00
2025-07-01;DMND0000018;PF11;T02;8477,02;8285,23;10321,18;0,00
2025-08-01;DMND0000018;PF11;T02;8283,71;8441,87;10085,82;0,00
2025-09-01;DMND0000018;PF11;T02;21159,86;19151,23;25763,16;0,00
2025-10-01;DMND0000018;PF11;T02;23270,82;22592,87;28333,36;0,00
2025-11-01;DMND0000018;PF11;T02;20106,91;20012,72;24481,14;0,00
2025-12-01;DMND0000018;PF11;T02;13934,10;14374,92;16965,45;0,00
2026-01-01;DMND0000018;PF11;T02;17571,28;17200,00;21393,89;0,00
2026-02-01;DMND0000018;PF11;T02;16088,23;15368,74;19588,20;0,00
2026-03-01;DMND0000018;PF11;T02;21040,88;20543,18;25618,30;0,00
2026-04-01;DMND0000018;PF11;T02;23921,93;23566,60;29126,11;0,00
2026-05-01;DMND0000018;PF11;T02;16658,68;16060,33;20282,75;0,00
2026-06-01;DMND0000018;PF11;T02;24092,89;23666,57;29334,27;0,00
2026-07-01;DMND0000018;PF11;T02;21214,08;21733,17;25829,18;0,00
2026-08-01;DMND0000018;PF11;T02;7814,79;7249,46;9514,89;0,00
2026-09-01;DMND0000018;PF11;T02;0,00;0,00;0,00;0,00
2026-10-01;DMND0000018;PF11;T02;0,00;0,00;0,00;0,00
2026-11-01;DMND0000018;PF11;T02;0,00;0,00;0,00;0,00
2025-01-01;DMND0000019;PF13;T07;17014,92;15928,60;11978,41;5036,51
2025-02-01;DMND0000019;PF13;T07;13882,18;12508,09;9772,98;4109,20
2025-03-01;DMND0000019;PF13;T07;20957,19;19892,77;14753,75;6203,44
2025-04-01;DMND0000019;PF13;T07;20752,22;21986,82;14609,45;6142,77
2025-05-01;DMND0000019;PF13;T07;15064,91;14024,25;10605,62;4459,29
2025-06-01;DMND0000019;PF13;T07;17265,71;18021,60;12154,97;5110,74
2025-07-01;DMND0000019;PF13;T07;16761,82;15707,62;11800,23;4961,59
2025-08-01;DMND0000019;PF13;T07;6811,59;6060,84;4795,32;2016,27
2025-09-01;DMND0000019;PF13;T07;19564,37;20627,89;13773,21;5791,16
2025-10-01;DMND0000019;PF13;T07;17197,84;17357,61;12107,19;5090,65
2025-11-01;DMND0000019;PF13;T07;15992,44;14755,45;11258,59;4733,85
2025-12-01;DMND0000019;PF13;T07;13436,20;14121,41;9459,01;3977,19
2026-01-01;DMND0000019;PF13;T07;17454,66;16791,71;12287,99;5166,67
2026-02-01;DMND0000019;PF13;T07;13672,66;12953,05;9625,48;4047,18
2026-03-01;DMND0000019;PF13;T07;19148,74;19535,60;13480,61;5668,13
2026-04-01;DMND0000019;PF13;T07;34526,47;33105,35;24306,45;10220,02
2026-05-01;DMND0000019;PF13;T07;21427,55;21999,39;15084,88;6342,67
2026-06-01;DMND0000019;PF13;T07;29793,83;30111,14;20974,70;8819,13
2026-07-01;DMND0000019;PF13;T07;27748,01;27212,41;19534,45;8213,56
2026-08-01;DMND0000019;PF13;T07;10752,41;10843,47;7569,64;3182,77
2026-09-01;DMND0000019;PF13;T07;0,00;0,00;0,00;0,00
2026-10-01;DMND0000019;PF13;T07;0,00;0,00;0,00;0,00
2026-11-01;DMND0000019;PF13;T07;0,00;0,00;0,00;0,00
2025-01-01;DMND0000020;PF08;T08;24054,17;24265,05;21220,79;2833,38
2025-02-01;DMND0000020;PF08;T08;19445,58;18540,91;17155,05;2290,53
2025-03-01;DMND0000020;PF08;T08;25601,96;24240,43;22586,26;3015,70
2025-04-01;DMND0000020;PF08;T08;24375,31;23390,77;21504,10;2871,21
2025-05-01;DMND0000020;PF08;T08;17991,16;16164,43;15871,95;2119,21
2025-06-01;DMND0000020;PF08;T08;23971,75;24393,73;21148,08;2823,67
2025-07-01;DMND0000020;PF08;T08;29652,05;30433,74;26159,29;3492,76
2025-08-01;DMND0000020;PF08;T08;10731,83;9865,83;9467,71;1264,12
2025-09-01;DMND0000020;PF08;T08;25349,90;25897,49;22363,89;2986,01
2025-10-01;DMND0000020;PF08;T08;31017,13;27519,73;27363,57;3653,56
2025-11-01;DMND0000020;PF08;T08;21450,66;22284,72;18923,95;2526,71
2025-12-01;DMND0000020;PF08;T08;21712,12;22739,90;19154,61;2557,51
2026-01-01;DMND0000020;PF08;T08;23407,89;21235,21;20650,64;2757,25
2026-02-01;DMND0000020;PF08;T08;19794,01;18367,59;17462,44;2331,57
2026-03-01;DMND0000020;PF08;T08;32383,23;32134,27;28568,76;3814,47
2026-04-01;DMND0000020;PF08;T08;31673,24;28285,37;27942,40;3730,84
2026-05-01;DMND0000020;PF08;T08;19982,31;19597,27;17628,56;2353,75
2026-06-01;DMND0000020;PF08;T08;26417,83;27612,74;23306,03;3111,80
2026-07-01;DMND0000020;PF08;T08;28225,80;27439,22;24901,04;3324,76
2026-08-01;DMND0000020;PF08;T08;10337,17;9222,15;9119,54;1217,63
2026-09-01;DMND0000020;PF08;T08;0,00;0,00;0,00;0,00
2026-10-01;DMND0000020;PF08;T08;0,00;0,00;0,00;0,00
2026-11-01;DMND0000020;PF08;T08;0,00;0,00;0,00;0,00
2025-01-01;DMND0000021;PF02;T02;19139,15;18695,40;14874,14;4265,01
2025-02-01;DMND0000021;PF02;T02;21397,52;20018,84;16629,25;4768,27
2025-03-01;DMND0000021;PF02;T02;23224,64;21925,16;18049,21;5175,43
2025-04-01;DMND0000021;PF02;T02;27333,75;28217,16;21242,63;6091,12
2025-05-01;DMND0000021;PF02;T02;37925,65;34267,25;29474,21;8451,44
2025-06-01;DMND0000021;PF02;T02;42866,61;38464,79;33314,11;9552,50
2025-07-01;DMND0000021;PF02;T02;43462,91;38528,43;33777,53;9685,38
2025-08-01;DMND0000021;PF02;T02;15334,46;13635,29;11917,29;3417,17
2025-09-01;DMND0000021;PF02;T02;52254,10;47937,19;40609,67;11644,43
2025-10-01;DMND0000021;PF02;T02;43374,58;44364,48;33708,89;9665,69
2025-11-01;DMND0000021;PF02;T02;38023,33;39640,18;29550,12;8473,21
2025-12-01;DMND0000021;PF02;T02;36486,25;36652,79;28355,57;8130,68
2026-01-01;DMND0000021;PF02;T02;39049,73;36402,37;30347,80;8701,93
2026-02-01;DMND0000021;PF02;T02;37092,54;36808,45;28826,75;8265,79
2026-03-01;DMND0000021;PF02;T02;42508,62;41554,58;33035,90;9472,72
2026-04-01;DMND0000021;PF02;T02;53259,73;48190,25;41391,21;11868,52
2026-05-01;DMND0000021;PF02;T02;29575,57;31168,39;22984,88;6590,69
2026-06-01;DMND0000021;PF02;T02;40733,43;40138,02;31656,30;9077,13
2026-07-01;DMND0000021;PF02;T02;44353,14;40105,14;34469,38;9883,76
2026-08-01;DMND0000021;PF02;T02;19830,93;18650,41;15411,76;4419,17
2026-09-01;DMND0000021;PF02;T02;0,00;0,00;0,00;0,00
2026-10-01;DMND0000021;PF02;T02;0,00;0,00;0,00;0,00
2026-11-01;DMND0000021;PF02;T02;0,00;0,00;0,00;0,00
2025-01-01;DMND0000022;PF11;T05;13397,00;12695,12;13206,45;190,55
2025-02-01;DMND0000022;PF11;T05;15038,74;14923,26;14824,84;213,90
2025-03-01;DMND0000022;PF11;T05;17319,38;17773,04;17073,04;246,34
2025-04-01;DMND0000022;PF11;T05;25931,01;25612,03;25562,18;368,83
2025-05-01;DMND0000022;PF11;T05;23046,57;21265,84;22718,77;327,80
2025-06-01;DMND0000022;PF11;T05;27894,44;25418,73;27497,68;396,76
2025-07-01;DMND0000022;PF11;T05;32353,02;29849,99;31892,85;460,17
2025-08-01;DMND0000022;PF11;T05;11887,13;10609,37;11718,05;169,08
2025-09-01;DMND0000022;PF11;T05;33288,39;29363,58;32814,91;473,48
2025-10-01;DMND0000022;PF11;T05;32548,25;29076,05;32085,30;462,95
2025-11-01;DMND0000022;PF11;T05;32074,35;30777,62;31618,14;456,21
2025-12-01;DMND0000022;PF11;T05;23383,65;21195,02;23051,05;332,60
2026-01-01;DMND0000022;PF11;T05;26925,48;25316,88;26542,51;382,97
2026-02-01;DMND0000022;PF11;T05;23948,42;21873,23;23607,79;340,63
2026-03-01;DMND0000022;PF11;T05;33640,49;33978,78;33162,01;478,48
2026-04-01;DMND0000022;PF11;T05;34660,04;34802,99;34167,05;492,99
2026-05-01;DMND0000022;PF11;T05;26792,81;23975,41;26411,72;381,09
2026-06-01;DMND0000022;PF11;T05;31529,48;29448,77;31081,02;448,46
2026-07-01;DMND0000022;PF11;T05;26082,65;25229,06;25711,66;370,99
2026-08-01;DMND0000022;PF11;T05;12313,14;12613,61;12138,00;175,14
2026-09-01;DMND0000022;PF11;T05;0,00;0,00;0,00;0,00
2026-10-01;DMND0000022;PF11;T05;0,00;0,00;0,00;0,00
2026-11-01;DMND0000022;PF11;T05;0,00;0,00;0,00;0,00
2025-01-01;DMND0000023;PF04;T07;4733,16;4176,77;3343,49;1389,67
2025-02-01;DMND0000023;PF04;T07;3480,15;3614,07;2458,37;1021,78
2025-03-01;DMND0000023;PF04;T07;4185,59;4079,27;2956,69;1228,90
2025-04-01;DMND0000023;PF04;T07;5036,90;4612,63;3558,05;1478,85
2025-05-01;DMND0000023;PF04;T07;2611,51;2579,42;1844,76;766,75
2025-06-01;DMND0000023;PF04;T07;4108,61;3670,43;2902,31;1206,30
2025-07-01;DMND0000023;PF04;T07;4055,04;3775,00;2864,47;1190,57
2025-08-01;DMND0000023;PF04;T07;1512,66;1574,64;1068,54;444,12
2025-09-01;DMND0000023;PF04;T07;3590,50;3783,06;2536,32;1054,18
2025-10-01;DMND0000023;PF04;T07;5265,11;5058,32;3719,26;1545,85
2025-11-01;DMND0000023;PF04;T07;3107,83;3224,39;2195,36;912,47
2025-12-01;DMND0000023;PF04;T07;3260,59;2993,93;2303,27;957,32
2026-01-01;DMND0000023;PF04;T07;8608,15;8124,13;6080,77;2527,38
2026-02-01;DMND0000023;PF04;T07;7314,51;6623,78;5166,95;2147,56
2026-03-01;DMND0000023;PF04;T07;9322,36;9308,66;6585,29;2737,07
2026-04-01;DMND0000023;PF04;T07;24237,87;22220,91;17121,56;7116,31
2026-05-01;DMND0000023;PF04;T07;16709,90;16442,04;11803,82;4906,08
2026-06-01;DMND0000023;PF04;T07;21666,87;22450,90;15305,41;6361,46
2026-07-01;DMND0000023;PF04;T07;23391,93;22868,36;16523,99;6867,94
2026-08-01;DMND0000023;PF04;T07;9786,86;8985,49;6913,41;2873,45
2026-09-01;DMND0000023;PF04;T07;0,00;0,00;0,00;0,00
2026-10-01;DMND0000023;PF04;T07;0,00;0,00;0,00;0,00
2026-11-01;DMND0000023;PF04;T07;0,00;0,00;0,00;0,00
2025-01-01;DMND0000024;PF14;T04;20260,86;19317,81;15679,21;4581,65
2025-02-01;DMND0000024;PF14;T04;18763,41;19694,63;14520,38;4243,03
2025-03-01;DMND0000024;PF14;T04;21926,06;19570,91;16967,85;4958,21
2025-04-01;DMND0000024;PF14;T04;21209,62;22213,44;16413,42;4796,20
2025-05-01;DMND0000024;PF14;T04;19746,13;19361,37;15280,88;4465,25
2025-06-01;DMND0000024;PF14;T04;19249,59;18242,30;14896,62;4352,97
2025-07-01;DMND0000024;PF14;T04;20479,76;19790,43;15848,61;4631,15
2025-08-01;DMND0000024;PF14;T04;8696,83;9105,85;6730,19;1966,64
2025-09-01;DMND0000024;PF14;T04;22985,15;20509,81;17787,45;5197,70
2025-10-01;DMND0000024;PF14;T04;21757,84;22086,40;16837,67;4920,17
2025-11-01;DMND0000024;PF14;T04;19113,57;17225,93;14791,36;4322,21
2025-12-01;DMND0000024;PF14;T04;19033,32;19714,37;14729,26;4304,06
2026-01-01;DMND0000024;PF14;T04;19835,52;17578,79;15350,05;4485,47
2026-02-01;DMND0000024;PF14;T04;16716,41;16554,88;12936,28;3780,13
2026-03-01;DMND0000024;PF14;T04;24681,43;25668,18;19100,14;5581,29
2026-04-01;DMND0000024;PF14;T04;17325,65;16047,67;13407,75;3917,90
2026-05-01;DMND0000024;PF14;T04;12950,26;13489,08;10021,78;2928,48
2026-06-01;DMND0000024;PF14;T04;14801,01;14602,37;11454,01;3347,00
2026-07-01;DMND0000024;PF14;T04;13047,59;12679,97;10097,10;2950,49
2026-08-01;DMND0000024;PF14;T04;5860,12;5404,53;4534,95;1325,17
2026-09-01;DMND0000024;PF14;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000024;PF14;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000024;PF14;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000025;PF11;T04;13770,55;13459,03;15149,07;0,00
2025-02-01;DMND0000025;PF11;T04;13353,34;12382,98;14690,09;0,00
2025-03-01;DMND0000025;PF11;T04;21870,89;21076,21;24060,30;0,00
2025-04-01;DMND0000025;PF11;T04;20953,79;19425,38;23051,40;0,00
2025-05-01;DMND0000025;PF11;T04;16143,12;16931,61;17759,15;0,00
2025-06-01;DMND0000025;PF11;T04;20494,98;19959,78;22546,66;0,00
2025-07-01;DMND0000025;PF11;T04;20996,37;21500,05;23098,24;0,00
2025-08-01;DMND0000025;PF11;T04;13953,34;14547,17;15350,16;0,00
2025-09-01;DMND0000025;PF11;T04;35431,13;34252,26;38978,01;0,00
2025-10-01;DMND0000025;PF11;T04;37856,54;35799,10;41646,22;0,00
2025-11-01;DMND0000025;PF11;T04;29821,85;29352,52;32807,20;0,00
2025-12-01;DMND0000025;PF11;T04;22416,86;21540,17;24660,93;0,00
2026-01-01;DMND0000025;PF11;T04;27897,85;24593,56;30690,60;0,00
2026-02-01;DMND0000025;PF11;T04;23702,34;21519,53;26075,09;0,00
2026-03-01;DMND0000025;PF11;T04;33997,25;30716,43;37400,59;0,00
2026-04-01;DMND0000025;PF11;T04;36891,05;37803,68;40584,07;0,00
2026-05-01;DMND0000025;PF11;T04;27261,12;25253,17;29990,13;0,00
2026-06-01;DMND0000025;PF11;T04;34178,59;33023,14;37600,08;0,00
2026-07-01;DMND0000025;PF11;T04;32623,26;29707,58;35889,05;0,00
2026-08-01;DMND0000025;PF11;T04;12469,40;11600,68;13717,67;0,00
2026-09-01;DMND0000025;PF11;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000025;PF11;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000025;PF11;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000026;PF10;T05;9147,87;9373,42;11990,78;0,00
2025-02-01;DMND0000026;PF10;T05;7637,57;7463,32;10011,12;0,00
2025-03-01;DMND0000026;PF10;T05;8600,78;7946,79;11273,67;0,00
2025-04-01;DMND0000026;PF10;T05;8784,47;8266,59;11514,45;0,00
2025-05-01;DMND0000026;PF10;T05;8645,27;7872,91;11331,99;0,00
2025-06-01;DMND0000026;PF10;T05;9869,62;10272,49;12936,83;0,00
2025-07-01;DMND0000026;PF10;T05;9444,92;8866,15;12380,14;0,00
2025-08-01;DMND0000026;PF10;T05;3209,53;3279,18;4206,97;0,00
2025-09-01;DMND0000026;PF10;T05;7454,27;7004,78;9770,86;0,00
2025-10-01;DMND0000026;PF10;T05;7660,82;7429,88;10041,60;0,00
2025-11-01;DMND0000026;PF10;T05;8731,40;7807,51;11444,88;0,00
2025-12-01;DMND0000026;PF10;T05;8555,61;8815,71;11214,46;0,00
2026-01-01;DMND0000026;PF10;T05;6668,06;6351,57;8740,31;0,00
2026-02-01;DMND0000026;PF10;T05;7338,00;7733,71;9618,45;0,00
2026-03-01;DMND0000026;PF10;T05;9303,00;8934,24;12194,12;0,00
2026-04-01;DMND0000026;PF10;T05;10395,79;9657,81;13626,52;0,00
2026-05-01;DMND0000026;PF10;T05;6738,15;6538,63;8832,18;0,00
2026-06-01;DMND0000026;PF10;T05;8144,20;8468,81;10675,20;0,00
2026-07-01;DMND0000026;PF10;T05;6981,76;6250,42;9151,50;0,00
2026-08-01;DMND0000026;PF10;T05;3971,26;3773,93;5205,42;0,00
2026-09-01;DMND0000026;PF10;T05;0,00;0,00;0,00;0,00
2026-10-01;DMND0000026;PF10;T05;0,00;0,00;0,00;0,00
2026-11-01;DMND0000026;PF10;T05;0,00;0,00;0,00;0,00
2025-01-01;DMND0000027;PF01;T02;10084,05;10685,01;10439,45;0,00
2025-02-01;DMND0000027;PF01;T02;8183,70;7615,93;8472,12;0,00
2025-03-01;DMND0000027;PF01;T02;21776,45;22938,34;22543,93;0,00
2025-04-01;DMND0000027;PF01;T02;26787,84;25159,66;27731,94;0,00
2025-05-01;DMND0000027;PF01;T02;16795,21;15174,75;17387,13;0,00
2025-06-01;DMND0000027;PF01;T02;24910,95;24025,98;25788,90;0,00
2025-07-01;DMND0000027;PF01;T02;21190,62;19303,21;21937,46;0,00
2025-08-01;DMND0000027;PF01;T02;9470,21;9977,35;9803,97;0,00
2025-09-01;DMND0000027;PF01;T02;27235,02;24715,87;28194,88;0,00
2025-10-01;DMND0000027;PF01;T02;23482,37;23675,13;24309,98;0,00
2025-11-01;DMND0000027;PF01;T02;24752,04;24387,02;25624,39;0,00
2025-12-01;DMND0000027;PF01;T02;18958,22;17927,40;19626,38;0,00
2026-01-01;DMND0000027;PF01;T02;27623,18;28539,94;28596,72;0,00
2026-02-01;DMND0000027;PF01;T02;21984,42;19588,09;22759,23;0,00
2026-03-01;DMND0000027;PF01;T02;30087,44;29040,37;31147,83;0,00
2026-04-01;DMND0000027;PF01;T02;33456,12;34252,79;34635,24;0,00
2026-05-01;DMND0000027;PF01;T02;21585,21;19657,84;22345,95;0,00
2026-06-01;DMND0000027;PF01;T02;30368,74;31547,99;31439,05;0,00
2026-07-01;DMND0000027;PF01;T02;27050,53;28660,42;28003,89;0,00
2026-08-01;DMND0000027;PF01;T02;12434,79;11496,16;12873,04;0,00
2026-09-01;DMND0000027;PF01;T02;0,00;0,00;0,00;0,00
2026-10-01;DMND0000027;PF01;T02;0,00;0,00;0,00;0,00
2026-11-01;DMND0000027;PF01;T02;0,00;0,00;0,00;0,00
2025-01-01;DMND0000028;PF15;T04;19263,19;18508,48;15944,01;3319,18
2025-02-01;DMND0000028;PF15;T04;17392,55;16746,99;14395,69;2996,86
2025-03-01;DMND0000028;PF15;T04;29255,11;28308,04;24214,25;5040,86
2025-04-01;DMND0000028;PF15;T04;27988,78;28620,87;23166,12;4822,66
2025-05-01;DMND0000028;PF15;T04;25492,44;24881,14;21099,92;4392,52
2025-06-01;DMND0000028;PF15;T04;35751,89;33157,93;29591,59;6160,30
2025-07-01;DMND0000028;PF15;T04;36854,78;38727,76;30504,45;6350,33
2025-08-01;DMND0000028;PF15;T04;14628,19;14016,65;12107,65;2520,54
2025-09-01;DMND0000028;PF15;T04;36978,05;33121,65;30606,48;6371,57
2025-10-01;DMND0000028;PF15;T04;55223,55;56867,16;45708,15;9515,40
2025-11-01;DMND0000028;PF15;T04;45733,22;42201,24;37853,07;7880,15
2025-12-01;DMND0000028;PF15;T04;35372,48;33334,85;29277,56;6094,92
2026-01-01;DMND0000028;PF15;T04;44833,95;45736,35;37108,75;7725,20
2026-02-01;DMND0000028;PF15;T04;39617,90;34915,12;32791,46;6826,44
2026-03-01;DMND0000028;PF15;T04;59369,59;62517,36;49139,80;10229,79
2026-04-01;DMND0000028;PF15;T04;60525,13;54298,08;50096,23;10428,90
2026-05-01;DMND0000028;PF15;T04;33676,81;34554,95;27874,06;5802,75
2026-06-01;DMND0000028;PF15;T04;51081,45;49624,32;42279,76;8801,69
2026-07-01;DMND0000028;PF15;T04;54148,11;48788,72;44818,02;9330,09
2026-08-01;DMND0000028;PF15;T04;21021,00;21720,63;17398,94;3622,06
2026-09-01;DMND0000028;PF15;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000028;PF15;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000028;PF15;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000029;PF08;T01;25835,70;27106,12;24744,46;1091,24
2025-02-01;DMND0000029;PF08;T01;26070,17;24942,38;24969,03;1101,14
2025-03-01;DMND0000029;PF08;T01;31898,80;33247,62;30551,47;1347,33
2025-04-01;DMND0000029;PF08;T01;35842,93;35031,24;34329,01;1513,92
2025-05-01;DMND0000029;PF08;T01;23213,86;21677,65;22233,36;980,50
2025-06-01;DMND0000029;PF08;T01;27143,75;26533,77;25997,26;1146,49
2025-07-01;DMND0000029;PF08;T01;18952,76;19634,27;18152,24;800,52
2025-08-01;DMND0000029;PF08;T01;9753,27;9452,39;9341,31;411,96
2025-09-01;DMND0000029;PF08;T01;30376,20;30426,38;29093,18;1283,02
2025-10-01;DMND0000029;PF08;T01;30695,03;28824,33;29398,54;1296,49
2025-11-01;DMND0000029;PF08;T01;26633,10;26715,00;25508,18;1124,92
2025-12-01;DMND0000029;PF08;T01;22561,85;22647,84;21608,89;952,96
2026-01-01;DMND0000029;PF08;T01;26767,88;27848,38;25637,27;1130,61
2026-02-01;DMND0000029;PF08;T01;25094,95;24134,52;24035,00;1059,95
2026-03-01;DMND0000029;PF08;T01;35023,42;31497,75;33544,11;1479,31
2026-04-01;DMND0000029;PF08;T01;32073,40;29668,05;30718,69;1354,71
2026-05-01;DMND0000029;PF08;T01;25892,44;26124,73;24798,80;1093,64
2026-06-01;DMND0000029;PF08;T01;32545,92;31022,01;31171,26;1374,66
2026-07-01;DMND0000029;PF08;T01;31530,67;30619,16;30198,89;1331,78
2026-08-01;DMND0000029;PF08;T01;13126,52;13280,54;12572,09;554,43
2026-09-01;DMND0000029;PF08;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000029;PF08;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000029;PF08;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000030;PF05;T07;21086,18;20979,67;24115,43;0,00
2025-02-01;DMND0000030;PF05;T07;18743,43;18202,86;21436,12;0,00
2025-03-01;DMND0000030;PF05;T07;27428,49;25512,48;31368,88;0,00
2025-04-01;DMND0000030;PF05;T07;27509,25;26741,31;31461,25;0,00
2025-05-01;DMND0000030;PF05;T07;18807,77;19090,92;21509,70;0,00
2025-06-01;DMND0000030;PF05;T07;30042,73;26748,68;34358,69;0,00
2025-07-01;DMND0000030;PF05;T07;31294,84;32383,69;35790,68;0,00
2025-08-01;DMND0000030;PF05;T07;11986,67;11493,91;13708,68;0,00
2025-09-01;DMND0000030;PF05;T07;31792,76;30274,17;36360,13;0,00
2025-10-01;DMND0000030;PF05;T07;36395,77;35254,45;41624,41;0,00
2025-11-01;DMND0000030;PF05;T07;28794,48;27703,09;32931,11;0,00
2025-12-01;DMND0000030;PF05;T07;27003,68;25157,62;30883,04;0,00
2026-01-01;DMND0000030;PF05;T07;28501,09;28769,06;32595,57;0,00
2026-02-01;DMND0000030;PF05;T07;25607,75;24965,97;29286,57;0,00
2026-03-01;DMND0000030;PF05;T07;38184,14;39010,39;43669,69;0,00
2026-04-01;DMND0000030;PF05;T07;35174,81;34908,28;40228,04;0,00
2026-05-01;DMND0000030;PF05;T07;25433,81;22790,62;29087,65;0,00
2026-06-01;DMND0000030;PF05;T07;31086,48;29966,73;35552,38;0,00
2026-07-01;DMND0000030;PF05;T07;27409,56;25179,60;31347,23;0,00
2026-08-01;DMND0000030;PF05;T07;11899,56;12530,40;13609,06;0,00
2026-09-01;DMND0000030;PF05;T07;0,00;0,00;0,00;0,00
2026-10-01;DMND0000030;PF05;T07;0,00;0,00;0,00;0,00
2026-11-01;DMND0000030;PF05;T07;0,00;0,00;0,00;0,00
2025-01-01;DMND0000031;PF18;T07;37576,87;37553,05;39682,62;0,00
2025-02-01;DMND0000031;PF18;T07;34722,74;33049,32;36668,55;0,00
2025-03-01;DMND0000031;PF18;T07;42544,08;39112,81;44928,19;0,00
2025-04-01;DMND0000031;PF18;T07;45579,74;46803,82;48133,96;0,00
2025-05-01;DMND0000031;PF18;T07;31248,53;27877,19;32999,65;0,00
2025-06-01;DMND0000031;PF18;T07;40436,64;39514,55;42702,65;0,00
2025-07-01;DMND0000031;PF18;T07;38514,79;37838,33;40673,10;0,00
2025-08-01;DMND0000031;PF18;T07;15045,82;13309,52;15888,96;0,00
2025-09-01;DMND0000031;PF18;T07;43095,37;42244,17;45510,37;0,00
2025-10-01;DMND0000031;PF18;T07;36910,56;32517,19;38978,97;0,00
2025-11-01;DMND0000031;PF18;T07;36157,50;34683,39;38183,71;0,00
2025-12-01;DMND0000031;PF18;T07;28146,37;29471,69;29723,65;0,00
2026-01-01;DMND0000031;PF18;T07;33069,72;30847,58;34922,90;0,00
2026-02-01;DMND0000031;PF18;T07;37126,67;39212,39;39207,19;0,00
2026-03-01;DMND0000031;PF18;T07;41008,31;42534,72;43306,35;0,00
2026-04-01;DMND0000031;PF18;T07;42928,14;42301,70;45333,77;0,00
2026-05-01;DMND0000031;PF18;T07;32036,30;32253,47;33831,56;0,00
2026-06-01;DMND0000031;PF18;T07;37436,52;34895,93;39534,41;0,00
2026-07-01;DMND0000031;PF18;T07;35218,09;34072,80;37191,66;0,00
2026-08-01;DMND0000031;PF18;T07;14167,55;14927,97;14961,48;0,00
2026-09-01;DMND0000031;PF18;T07;0,00;0,00;0,00;0,00
2026-10-01;DMND0000031;PF18;T07;0,00;0,00;0,00;0,00
2026-11-01;DMND0000031;PF18;T07;0,00;0,00;0,00;0,00
2025-01-01;DMND0000032;PF13;T07;7788,35;7891,74;5521,20;2267,15
2025-02-01;DMND0000032;PF13;T07;6666,64;6544,67;4726,01;1940,63
2025-03-01;DMND0000032;PF13;T07;8150,08;8442,65;5777,63;2372,45
2025-04-01;DMND0000032;PF13;T07;8781,96;8169,12;6225,57;2556,39
